date,equity,gross_equity,rolling_max,drawdown
2022-11-28,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-11-29,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-11-30,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-01,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-02,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-03,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-04,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-05,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-06,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-07,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-08,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-09,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-10,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-11,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-12,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-13,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-14,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-15,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-16,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-17,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-18,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-19,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-20,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-21,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-22,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-23,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-24,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-25,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-26,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-27,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-28,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-29,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-30,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2022-12-31,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2023-01-01,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2023-01-02,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2023-01-03,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2023-01-04,0.8880829210499077,0.656069080046377,1.1725737093188617,-0.2426208143744007
2023-01-05,0.8928082257607575,0.6605439909335439,1.1725737093188617,-0.2385909570841544
2023-01-06,0.8929719719929192,0.6606651385513319,1.1725737093188617,-0.2384513102279607
2023-01-07,0.9001095705004264,0.6659458894089001,1.1725737093188617,-0.23236418883782367
2023-01-08,0.9056439744729965,0.6700405171038509,1.1725737093188617,-0.22764431158952259
2023-01-09,0.9187016705363106,0.6797012509783729,1.1725737093188617,-0.21650838387807902
2023-01-10,0.944077267640711,0.6984753815251425,1.1725737093188617,-0.19486744403546488
2023-01-11,0.9920393954653449,0.7339601524007169,1.1725737093188617,-0.15396414947627274
2023-01-12,1.0284718378151745,0.7609146877363505,1.1725737093188617,-0.12289365722466593
2023-01-13,1.0580938552972647,0.7828305315677069,1.1725737093188617,-0.0976312645523132
2023-01-14,1.0554046243815232,0.780840904601499,1.1725737093188617,-0.09992470750977447
2023-01-15,1.062625907210561,0.7861835692879586,1.1725737093188617,-0.09376621805052106
2023-01-16,1.0624139682514757,0.7860267662905969,1.1725737093188617,-0.09394696486191635
2023-01-17,1.0510156516244653,0.7775937239669621,1.1725737093188617,-0.10366773255133657
2023-01-18,1.0586228314374861,0.7832218944614266,1.1725737093188617,-0.0971801405538665
2023-01-19,1.0908597685867525,0.8070723860962968,1.1725737093188617,-0.06968767940360542
2023-01-20,1.0926056435983449,0.8083640713816175,1.1725737093188617,-0.06819875380539585
2023-01-21,1.0915082425211367,0.807552159409619,1.1725737093188617,-0.06913464471654863
2023-01-22,1.0956194763087173,0.8105938549219955,1.1725737093188617,-0.0656284823704998
2023-01-23,1.0898643440179125,0.8063359214240382,1.1725737093188617,-0.07053660221411101
2023-01-24,1.0987213484129752,0.8128887743906935,1.1725737093188617,-0.06298312875255131
2023-01-25,1.0969681752585965,0.8115916895758621,1.1725737093188617,-0.06447827838830182
2023-01-26,1.0978851725517274,0.812270129843551,1.1725737093188617,-0.06369624030758828
2023-01-27,1.0956165967055507,0.8105917244481571,1.1725737093188617,-0.0656309381676439
2023-01-28,1.1304257990529034,0.8363453059859408,1.1725737093188617,-0.03594478533075903
2023-01-29,1.0850992122520888,0.8028104396205532,1.1725737093188617,-0.07460042500661737
2023-01-30,1.0923788604185878,0.8081962858904999,1.1725737093188617,-0.06839216013708722
2023-01-31,1.1065780194601806,0.8187015309258958,1.1725737093188617,-0.05628276443023564
2023-02-01,1.1005656110676756,0.8142532517544943,1.1725737093188617,-0.061410295727178675
2023-02-02,1.1000385439714213,0.8138633012665796,1.1725737093188617,-0.06185979164548683
2023-02-03,1.0972903246571528,0.811830031745277,1.1725737093188617,-0.06420354137518605
2023-02-04,1.0811011969747408,0.7998525088007935,1.1725737093188617,-0.07801003179344394
2023-02-05,1.0718519692851198,0.7930094695064933,1.1725737093188617,-0.08589800302809988
2023-02-06,1.095336455709593,0.8103844621871756,1.1725737093188617,-0.06586984937103457
2023-02-07,1.0799319477698788,0.7989874400056248,1.1725737093188617,-0.07900719657342291
2023-02-08,1.0258565715908472,0.7589797835325965,1.1725737093188617,-0.12512402125512545
2023-02-09,1.0258565715908472,0.7589797835325965,1.1725737093188617,-0.12512402125512545
2023-02-10,1.0346745480783062,0.7666422313847556,1.1725737093188617,-0.11760383176308808
2023-02-11,1.0308738511823299,0.7638261045605672,1.1725737093188617,-0.12084516053054278
2023-02-12,1.0317928320109986,0.76450702351658,1.1725737093188617,-0.12006143084142794
2023-02-13,1.0505115961234284,0.7783766940468654,1.1725737093188617,-0.10409760360936135
2023-02-14,1.1443574947533777,0.8479118239730795,1.1725737093188617,-0.024063489008187493
2023-02-15,1.1350335980015622,0.8410032815485182,1.1725737093188617,-0.03201513987475145
2023-02-16,1.1491846841016504,0.8514885305037949,1.1725737093188617,-0.019946741967119323
2023-02-17,1.1503054554519738,0.8523189661712035,1.1725737093188617,-0.018990920306258062
2023-02-18,1.1456745389666856,0.848887688042026,1.1725737093188617,-0.022940280972018084
2023-02-19,1.1528413284291035,0.8541979215599349,1.1725737093188617,-0.01682826481008229
2023-02-20,1.1471264038019195,0.8499634474670741,1.1725737093188617,-0.021702094558920578
2023-02-21,1.1436863699095154,0.8474145539389496,1.1725737093188617,-0.02463584095376546
2023-02-22,1.1378084317798167,0.843059294971709,1.1725737093188617,-0.029648692668744786
2023-02-23,1.101635149421053,0.8162566970383397,1.1725737093188617,-0.06049816683935063
2023-02-24,1.1005541720423373,0.8154557467190009,1.1725737093188617,-0.06142005121226877
2023-02-25,1.1187260226966702,0.8289201816564437,1.1725737093188617,-0.04592264536910963
2023-02-26,1.1169040067722815,0.8275701587371729,1.1725737093188617,-0.04747650582999876
2023-02-27,1.098929971177971,0.8142522948923493,1.1725737093188617,-0.06280521007388934
2023-02-28,1.122377625614796,0.8316258372797336,1.1725737093188617,-0.04280846765123558
2023-03-01,1.1142276486079203,0.825587110831992,1.1725737093188617,-0.049758970585170405
2023-03-02,1.0601180511763404,0.7854945980787569,1.1725737093188617,-0.09590498000150958
2023-03-03,1.059697230529805,0.7851827909698723,1.1725737093188617,-0.09626386630707065
2023-03-04,1.0633927181360798,0.7879209629581475,1.1725737093188617,-0.09311226263652476
2023-03-05,1.063119868389402,0.787718794905387,1.1725737093188617,-0.0933449556813281
2023-03-06,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-07,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-08,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-09,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-10,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-11,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-12,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-13,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-14,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-15,1.0531200151697715,0.7803094024543441,1.1725737093188617,-0.10187307902245216
2023-03-16,1.067854367579437,0.791410967257863,1.1725737093188617,-0.08930725711073238
2023-03-17,1.0651504245178576,0.7894070140421962,1.1725737093188617,-0.09161324695178902
2023-03-18,1.0760596633317503,0.7974920970871064,1.1725737093188617,-0.08230957697591194
2023-03-19,1.0731615067414573,0.795344207843007,1.1725737093188617,-0.08478119694083212
2023-03-20,1.0780587768264545,0.7989736852067378,1.1725737093188617,-0.0806046833058454
2023-03-21,1.0675209725100436,0.7911638806490912,1.1725737093188617,-0.08959158471141432
2023-03-22,1.0789980592752852,0.7996698086238687,1.1725737093188617,-0.07980363989052236
2023-03-23,1.0696618404573657,0.7927505261921554,1.1725737093188617,-0.08776579932128677
2023-03-24,1.0696840465907884,0.7927669836587021,1.1725737093188617,-0.08774686137883908
2023-03-25,1.0776716685371572,0.7986867905186911,1.1725737093188617,-0.08093481887533731
2023-03-26,1.0619100618891073,0.7870055081813379,1.1725737093188617,-0.09437670873077823
2023-03-27,1.0640625955622716,0.7886007994570532,1.1725737093188617,-0.0925409745197369
2023-03-28,1.0823760350177383,0.8021733026684437,1.1725737093188617,-0.07692281822821914
2023-03-29,1.0772921403665079,0.7984055136276146,1.1725737093188617,-0.08125848993126591
2023-03-30,1.0920581064179153,0.8093489042528084,1.1725737093188617,-0.0686657071202093
2023-03-31,1.0895156776157917,0.8074646528992893,1.1725737093188617,-0.07083395358686469
2023-04-01,1.0815525821844048,0.8015630231929785,1.1725737093188617,-0.07762507926885927
2023-04-02,1.0657891169093834,0.789880363385238,1.1725737093188617,-0.09106855420757184
2023-04-03,1.0801832233520574,0.8005481604636274,1.1725737093188617,-0.07879290251226355
2023-04-04,1.080562589862226,0.800829317544474,1.1725737093188617,-0.07846936932441054
2023-04-05,1.0754177532928055,0.7970163630729592,1.1725737093188617,-0.08285701380981267
2023-04-06,1.0708723916528462,0.7936476929984329,1.1725737093188617,-0.08673341117727514
2023-04-07,1.0717132234561955,0.794270852420722,1.1725737093188617,-0.08601632891910505
2023-04-08,1.086385719677699,0.8051449704458876,1.1725737093188617,-0.07350325950189408
2023-04-09,1.1358528232797764,0.84180615711866,1.1725737093188617,-0.03131648419817988
2023-04-10,1.1579332223845409,0.8581704391251588,1.1725737093188617,-0.012485771101609798
2023-04-11,1.1542505688308364,0.8554411414798073,1.1725737093188617,-0.0156264295731729
2023-04-12,1.1641657356192083,0.8627894953160102,1.1725737093188617,-0.007170528925245582
2023-04-13,1.1674787160970848,0.865244819903431,1.1725737093188617,-0.004345136839829554
2023-04-14,1.1610578900098747,0.8604862008084022,1.1725737093188617,-0.009820976896775626
2023-04-15,1.1609376123977782,0.8603970603560909,1.1725737093188617,-0.009923552633499599
2023-04-16,1.1271209819445898,0.8353347924767878,1.1725737093188617,-0.03876321549173662
2023-04-17,1.163004525126089,0.8619288960175938,1.1725737093188617,-0.008160838092073044
2023-04-18,1.101133223292332,0.8160746781425948,1.1725737093188617,-0.060926221915745336
2023-04-19,1.091402525141274,0.8088630381759209,1.1725737093188617,-0.069224803125374
2023-04-20,1.0744570662121675,0.7963043762002138,1.1725737093188617,-0.08367631162708684
2023-04-21,1.0836127084811973,0.8030898292769516,1.1725737093188617,-0.07586815236488728
2023-04-22,1.080152903640965,0.8005256898415917,1.1725737093188617,-0.07881875991538584
2023-04-23,1.0791273611250167,0.7997656371423174,1.1725737093188617,-0.07969336805967381
2023-04-24,1.0913612469338336,0.8088324459649707,1.1725737093188617,-0.06926000620652133
2023-04-25,1.0932067560431393,0.8102001944085994,1.1725737093188617,-0.06768611017368452
2023-04-26,1.1150312875347184,0.8263748471534789,1.1725737093188617,-0.04907360733643711
2023-04-27,1.1125293476172808,0.824520603026006,1.1725737093188617,-0.0512073238760062
2023-04-28,1.1090440120859495,0.8219375422193891,1.1725737093188617,-0.05417970463436035
2023-04-29,1.1098141760429783,0.8225083281061959,1.1725737093188617,-0.05352288967176311
2023-04-30,1.06425313425294,0.78874201198009,1.1725737093188617,-0.09237847838908503
2023-05-01,1.0836150327759195,0.8030915518642165,1.1725737093188617,-0.07586617014858499
2023-05-02,1.09483181020096,0.8114045587132587,1.1725737093188617,-0.06630022360220013
2023-05-03,1.089390442509698,0.8073718383363137,1.1725737093188617,-0.07094075719767257
2023-05-04,1.1150178337226444,0.8263648762297741,1.1725737093188617,-0.04908508108172668
2023-05-05,1.0909851624736555,0.8085537212854295,1.1725737093188617,-0.0695807403805773
2023-05-06,1.074870723873814,0.7966109472271782,1.1725737093188617,-0.08332353409305296
2023-05-07,1.0480458709193075,0.7767304434170959,1.1725737093188617,-0.10620043534140934
2023-05-08,1.0467016419259312,0.7757342049784448,1.1725737093188617,-0.10734682723361466
2023-05-09,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-10,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-11,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-12,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-13,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-14,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-15,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-16,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-17,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-18,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-19,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-20,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-21,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-22,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-23,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-24,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-25,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-26,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-27,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-28,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-29,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-30,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-05-31,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-01,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-02,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-03,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-04,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-05,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-06,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-07,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-08,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-09,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-10,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-11,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-12,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-13,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-14,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-15,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-16,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-17,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-18,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-19,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-20,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-21,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-22,1.0452997592356308,0.7746952380840849,1.1725737093188617,-0.1085423876313612
2023-06-23,1.0422592854910127,0.7729789805475222,1.1725737093188617,-0.11113537920234255
2023-06-24,1.0412366449200248,0.772220551549064,1.1725737093188617,-0.11200751249584946
2023-06-25,1.0380217254253123,0.7698362454285439,1.1725737093188617,-0.11474927573782079
2023-06-26,1.0439459286303603,0.7742298590117868,1.1725737093188617,-0.1096969680168083
2023-06-27,1.0249067911922451,0.7601097132358868,1.1725737093188617,-0.12593401758290748
2023-06-28,1.0370675127275033,0.7691285651337787,1.1725737093188617,-0.11556305204051764
2023-06-29,1.0381535747102473,0.7699340298544287,1.1725737093188617,-0.11463683139092211
2023-06-30,1.0419897020398474,0.7727790472447875,1.1725737093188617,-0.11136528666915914
2023-07-01,1.0430346191798034,0.7735539973909206,1.1725737093188617,-0.11047415536402097
2023-07-02,1.061123370210011,0.7869693005936362,1.1725737093188617,-0.09504761894550015
2023-07-03,1.0481411846795772,0.777341219869111,1.1725737093188617,-0.10611914939792261
2023-07-04,1.0391318519916164,0.7706595573562434,1.1725737093188617,-0.11380253221331442
2023-07-05,1.0183281209493318,0.7552307220975829,1.1725737093188617,-0.13154447105856562
2023-07-06,1.0329624227059007,0.7660840748192027,1.1725737093188617,-0.11906397483025617
2023-07-07,1.0312682253520038,0.764827593863176,1.1725737093188617,-0.12050882843769464
2023-07-08,1.0271302154100193,0.7617586888882073,1.1725737093188617,-0.12403782615365766
2023-07-09,1.0353775973326127,0.7678752598408076,1.1725737093188617,-0.11700425388690074
2023-07-10,1.042382908695048,0.7730706642001003,1.1725737093188617,-0.11102995026166881
2023-07-11,1.0345476608373192,0.7672597474870377,1.1725737093188617,-0.1177120443555917
2023-07-12,1.070817989354686,0.7941591975104261,1.1725737093188617,-0.08677980680914694
2023-07-13,1.0312454257240775,0.7648106847951575,1.1725737093188617,-0.12052827252700442
2023-07-14,1.029943848649105,0.7638453859155776,1.1725737093188617,-0.12163828980321346
2023-07-15,1.028355889948441,0.7626676955704994,1.1725737093188617,-0.12299254044694179
2023-07-16,1.0248399768507102,0.7600601611884023,1.1725737093188617,-0.12599099851383233
2023-07-17,1.0149565364385156,0.7527302272645982,1.1725737093188617,-0.13441984211969468
2023-07-18,1.0169046307696605,0.7541750078398937,1.1725737093188617,-0.13275845886023496
2023-07-19,1.0127519722670824,0.7510952389373093,1.1725737093188617,-0.13629994923271688
2023-07-20,1.0167122965754456,0.7540323655133264,1.1725737093188617,-0.13292248624093297
2023-07-21,1.0120464460332608,0.7505719939477365,1.1725737093188617,-0.13690163953859233
2023-07-22,1.0226219860672527,0.7584152151768604,1.1725737093188617,-0.1278825561752657
2023-07-23,1.0226219860672527,0.7351822737379304,1.1725737093188617,-0.1278825561752657
2023-07-24,1.0226219860672527,0.7364530035679485,1.1725737093188617,-0.1278825561752657
2023-07-25,1.0226219860672527,0.7396607375478792,1.1725737093188617,-0.1278825561752657
2023-07-26,1.0226219860672527,0.7360162526225463,1.1725737093188617,-0.1278825561752657
2023-07-27,1.0226219860672527,0.7387464638452795,1.1725737093188617,-0.1278825561752657
2023-07-28,1.0226219860672527,0.7396950591977941,1.1725737093188617,-0.1278825561752657
2023-07-29,1.0226219860672527,0.7376359154813009,1.1725737093188617,-0.1278825561752657
2023-07-30,1.0226219860672527,0.736496221651793,1.1725737093188617,-0.1278825561752657
2023-07-31,1.0226219860672527,0.7476395816974152,1.1725737093188617,-0.1278825561752657
2023-08-01,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-02,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-03,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-04,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-05,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-06,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-07,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-08,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-09,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-10,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-11,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-12,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-13,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-14,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-15,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-16,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-17,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-18,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-19,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-20,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-21,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-22,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-23,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-24,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-25,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-26,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-27,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-28,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-29,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-30,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-08-31,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-01,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-02,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-03,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-04,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-05,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-06,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-07,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-08,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-09,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-10,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-11,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-12,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-13,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-14,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-15,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-16,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-17,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-18,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-19,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-20,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-21,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-22,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-23,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-24,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-25,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-26,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-27,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-28,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-29,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-09-30,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-01,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-02,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-03,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-04,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-05,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-06,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-07,1.0226219860672527,0.7343259842263995,1.1725737093188617,-0.1278825561752657
2023-10-08,1.0081422848674249,0.7250298668733868,1.1725737093188617,-0.14023120520666776
2023-10-09,1.0010762095312415,0.7199481281771629,1.1725737093188617,-0.1462573298588126
2023-10-10,0.9819744532972317,0.7062106389484344,1.1725737093188617,-0.16254778229024733
2023-10-11,0.9777073995298764,0.7031418841989061,1.1725737093188617,-0.16618683178747162
2023-10-12,0.9815576169235322,0.7059108610053129,1.1725737093188617,-0.16290327070891708
